schemaVersion,source.name,source.url,collectedAt,recordType,content.entityName,content.data.employeeCount
1.0,Y Combinator,https://www.ycombinator.com/companies/specific,2026-08-26T14:11:09.374732Z,STARTUP,Specific,2
1.0,Y Combinator,https://www.ycombinator.com/companies/relaw,2026-08-26T14:11:09.376190Z,STARTUP,Relaw,2
1.0,Y Combinator,https://www.ycombinator.com/companies/usenarrative,2026-08-26T14:11:09.377428Z,STARTUP,Narrative,3
1.0,Y Combinator,https://www.ycombinator.com/companies/crunched,2026-08-26T14:11:09.378704Z,STARTUP,Crunched,5
1.0,Y Combinator,https://www.ycombinator.com/companies/lua-global-inc,2026-08-26T14:11:09.380056Z,STARTUP,Lua Global,5
1.0,Y Combinator,https://www.ycombinator.com/companies/philon,2026-08-26T14:11:09.381348Z,STARTUP,Philon,
1.0,Y Combinator,https://www.ycombinator.com/companies/sourcebot,2026-08-26T14:11:09.382612Z,STARTUP,Sourcebot,3
1.0,Y Combinator,https://www.ycombinator.com/companies/zalos,2026-08-26T14:11:09.383844Z,STARTUP,Zalos,2
1.0,Y Combinator,https://www.ycombinator.com/companies/tryprism,2026-08-26T14:11:09.385066Z,STARTUP,Prism,4
1.0,Y Combinator,https://www.ycombinator.com/companies/aside,2026-08-26T14:11:09.386315Z,STARTUP,Aside,5
1.0,Y Combinator,https://www.ycombinator.com/companies/scott-ai,2026-08-26T14:11:09.387568Z,STARTUP,Scott,3
1.0,Y Combinator,https://www.ycombinator.com/companies/everest,2026-08-26T14:11:09.389025Z,STARTUP,Everest,
1.0,Y Combinator,https://www.ycombinator.com/companies/expected-parrot,2026-08-26T14:11:09.390298Z,STARTUP,Parrot,5
1.0,Y Combinator,https://www.ycombinator.com/companies/imagine-ai,2026-08-26T14:11:09.392169Z,STARTUP,Imagine,5
1.0,Y Combinator,https://www.ycombinator.com/companies/anto-biosciences,2026-08-26T14:11:09.393616Z,STARTUP,Anto Biosciences,4
1.0,Y Combinator,https://www.ycombinator.com/companies/patent-watch,2026-08-26T14:11:09.395016Z,STARTUP,Patent Watch,6
1.0,Y Combinator,https://www.ycombinator.com/companies/s2-dev,2026-08-26T14:11:09.396324Z,STARTUP,S2 Dev,5
1.0,Y Combinator,https://www.ycombinator.com/companies/tornyol,2026-08-26T14:11:09.397554Z,STARTUP,Tornyol,7
1.0,Y Combinator,https://www.ycombinator.com/companies/nucleo,2026-08-26T14:11:09.398901Z,STARTUP,Nucleo,2
1.0,Y Combinator,https://www.ycombinator.com/companies/leadbay,2026-08-26T14:11:09.400191Z,STARTUP,Leadbay,8
1.0,Y Combinator,https://www.ycombinator.com/companies/pixley-ai,2026-08-26T14:11:09.401540Z,STARTUP,Pixley,2
1.0,Y Combinator,https://www.ycombinator.com/companies/cortex-ai,2026-08-26T14:11:09.402928Z,STARTUP,Cortex,3
1.0,Y Combinator,https://www.ycombinator.com/companies/radiusbrowser,2026-08-26T14:11:09.404269Z,STARTUP,Radius,2
1.0,Y Combinator,https://www.ycombinator.com/companies/thesis,2026-08-26T14:11:09.405721Z,STARTUP,Thesis,3
1.0,Y Combinator,https://www.ycombinator.com/companies/oxus,2026-08-26T14:11:09.406962Z,STARTUP,Oxus,3
1.0,Y Combinator,https://www.ycombinator.com/companies/play-health,2026-08-26T14:11:09.408291Z,STARTUP,Play Health,4
1.0,Y Combinator,https://www.ycombinator.com/companies/casey,2026-08-26T14:11:09.409516Z,STARTUP,Casey,5
1.0,Y Combinator,https://www.ycombinator.com/companies/selfin,2026-08-26T14:11:09.410810Z,STARTUP,Selfin,2
1.0,Y Combinator,https://www.ycombinator.com/companies/compyle,2026-08-26T14:11:09.412128Z,STARTUP,Compyle,2
1.0,Y Combinator,https://www.ycombinator.com/companies/lexi,2026-08-26T14:11:09.413505Z,STARTUP,Lexi,15
1.0,Y Combinator,https://www.ycombinator.com/companies/codyco,2026-08-26T14:11:09.414760Z,STARTUP,Codyco,4
1.0,Y Combinator,https://www.ycombinator.com/companies/complydo,2026-08-26T14:11:09.416030Z,STARTUP,Complydo,10
1.0,Y Combinator,https://www.ycombinator.com/companies/bravi,2026-08-26T14:11:09.417288Z,STARTUP,Bravi,2
1.0,Y Combinator,https://www.ycombinator.com/companies/finaldose,2026-08-26T14:11:09.418531Z,STARTUP,Finaldose,5
1.0,Y Combinator,https://www.ycombinator.com/companies/sunflower,2026-08-26T14:11:09.419769Z,STARTUP,Sunflower,15
1.0,Y Combinator,https://www.ycombinator.com/companies/captain,2026-08-26T14:11:09.421125Z,STARTUP,Captain,2
1.0,Y Combinator,https://www.ycombinator.com/companies/redapto,2026-08-26T14:11:09.422381Z,STARTUP,Redapto,7
1.0,Y Combinator,https://www.ycombinator.com/companies/helonic,2026-08-26T14:11:09.423587Z,STARTUP,Helonic,2
1.0,Y Combinator,https://www.ycombinator.com/companies/aleph-lab,2026-08-26T14:11:09.424968Z,STARTUP,Aleph Lab,2
1.0,Y Combinator,https://www.ycombinator.com/companies/logical,2026-08-26T14:11:09.426243Z,STARTUP,Logical,2
