schemaVersion,source.name,source.url,collectedAt,recordType,content.startupName,content.pricingModel
1.0,Y Combinator,https://www.ycombinator.com/companies/shape-shapescale,2026-08-26T14:11:08.485125Z,PRODUCT,Shape Shapescale,
1.0,Y Combinator,https://www.ycombinator.com/companies/redcarpetup,2026-08-26T14:11:08.486145Z,PRODUCT,Redcarpetup,
1.0,Y Combinator,https://www.ycombinator.com/companies/plate-iq,2026-08-26T14:11:08.486945Z,PRODUCT,Plate Iq,
1.0,Y Combinator,https://www.ycombinator.com/companies/picktrace,2026-08-26T14:11:08.488248Z,PRODUCT,Picktrace,
1.0,Y Combinator,https://www.ycombinator.com/companies/fountain,2026-08-26T14:11:08.489110Z,PRODUCT,Fountain,
1.0,Y Combinator,https://www.ycombinator.com/companies/microhealth,2026-08-26T14:11:08.490082Z,PRODUCT,Microhealth,
1.0,Y Combinator,https://www.ycombinator.com/companies/zeplin,2026-08-26T14:11:08.491037Z,PRODUCT,Zeplin,
1.0,Y Combinator,https://www.ycombinator.com/companies/markhor,2026-08-26T14:11:08.491865Z,PRODUCT,Markhor,
1.0,Y Combinator,https://www.ycombinator.com/companies/circle-medical,2026-08-26T14:11:08.492743Z,PRODUCT,Circle Medical,
1.0,Y Combinator,https://www.ycombinator.com/companies/givecampus,2026-08-26T14:11:08.493551Z,PRODUCT,Givecampus,
1.0,Y Combinator,https://www.ycombinator.com/companies/drip-capital,2026-08-26T14:11:08.494391Z,PRODUCT,Drip Capital,
1.0,Y Combinator,https://www.ycombinator.com/companies/chaldal,2026-08-26T14:11:08.495423Z,PRODUCT,Chaldal,
1.0,Y Combinator,https://www.ycombinator.com/companies/clerky,2026-08-26T14:11:08.496239Z,PRODUCT,Clerky,
1.0,Y Combinator,https://www.ycombinator.com/companies/bodyport,2026-08-26T14:11:08.497048Z,PRODUCT,Bodyport,
1.0,Y Combinator,https://www.ycombinator.com/companies/verge-genomics,2026-08-26T14:11:08.497837Z,PRODUCT,Verge Genomics,
1.0,Y Combinator,https://www.ycombinator.com/companies/thrive-agritech,2026-08-26T14:11:08.498587Z,PRODUCT,Thrive Agritech,
1.0,Y Combinator,https://www.ycombinator.com/companies/tesorio,2026-08-26T14:11:08.499325Z,PRODUCT,Tesorio,
1.0,Y Combinator,https://www.ycombinator.com/companies/agilemd,2026-08-26T14:11:08.500066Z,PRODUCT,Agilemd,
1.0,Y Combinator,https://www.ycombinator.com/companies/reach,2026-08-26T14:11:08.500755Z,PRODUCT,Reach,
1.0,Y Combinator,https://www.ycombinator.com/companies/sunfarmer,2026-08-26T14:11:08.501508Z,PRODUCT,Sunfarmer,
1.0,Y Combinator,https://www.ycombinator.com/companies/confident-lims,2026-08-26T14:11:08.502439Z,PRODUCT,Confident Lims,
1.0,Y Combinator,https://www.ycombinator.com/companies/branch8,2026-08-26T14:11:08.503253Z,PRODUCT,Branch8,
1.0,Y Combinator,https://www.ycombinator.com/companies/heroic-labs,2026-08-26T14:11:08.504347Z,PRODUCT,Heroic,
1.0,Y Combinator,https://www.ycombinator.com/companies/snapmagic,2026-08-26T14:11:08.505135Z,PRODUCT,Snapmagic,
1.0,Y Combinator,https://www.ycombinator.com/companies/assembly,2026-08-26T14:11:08.505796Z,PRODUCT,AssemblyAI,
1.0,Y Combinator,https://www.ycombinator.com/companies/gemnote,2026-08-26T14:11:08.506839Z,PRODUCT,Gemnote,
1.0,Y Combinator,https://www.ycombinator.com/companies/new-story,2026-08-26T14:11:08.507660Z,PRODUCT,New Story,
1.0,Y Combinator,https://www.ycombinator.com/companies/ironclad,2026-08-26T14:11:08.508534Z,PRODUCT,Ironclad,
1.0,Y Combinator,https://www.ycombinator.com/companies/leaders-in-tech,2026-08-26T14:11:08.509343Z,PRODUCT,Leaders In Tech,
1.0,Y Combinator,https://www.ycombinator.com/companies/teabot,2026-08-26T14:11:08.510161Z,PRODUCT,Teabot,
1.0,Y Combinator,https://www.ycombinator.com/companies/teleport,2026-08-26T14:11:08.511298Z,PRODUCT,Teleport,
1.0,Y Combinator,https://www.ycombinator.com/companies/lugg,2026-08-26T14:11:08.512283Z,PRODUCT,Lugg,
1.0,Y Combinator,https://www.ycombinator.com/companies/shasqi,2026-08-26T14:11:08.513201Z,PRODUCT,Shasqi,
1.0,Y Combinator,https://www.ycombinator.com/companies/mashgin,2026-08-26T14:11:08.514342Z,PRODUCT,Mashgin,
1.0,Y Combinator,https://www.ycombinator.com/companies/nimblerx,2026-08-26T14:11:08.515119Z,PRODUCT,Nimblerx,
1.0,Y Combinator,https://www.ycombinator.com/companies/quartzy,2026-08-26T14:11:08.515898Z,PRODUCT,Quartzy,
1.0,Y Combinator,https://www.ycombinator.com/companies/replika,2026-08-26T14:11:08.516699Z,PRODUCT,Replika,
1.0,Y Combinator,https://www.ycombinator.com/companies/tara-ai,2026-08-26T14:11:08.517549Z,PRODUCT,Tara,
1.0,Y Combinator,https://www.ycombinator.com/companies/flip,2026-08-26T14:11:08.518616Z,PRODUCT,Flip,
1.0,Y Combinator,https://www.ycombinator.com/companies/x-zell,2026-08-26T14:11:08.519325Z,PRODUCT,xAI,
1.0,Y Combinator,https://www.ycombinator.com/companies/zenflow,2026-08-26T14:11:08.520365Z,PRODUCT,Zenflow,
1.0,Y Combinator,https://www.ycombinator.com/companies/tab,2026-08-26T14:11:08.521275Z,PRODUCT,Tabnine,
1.0,Y Combinator,https://www.ycombinator.com/companies/streak,2026-08-26T14:11:08.522025Z,PRODUCT,Streak,
1.0,Y Combinator,https://www.ycombinator.com/companies/meadow,2026-08-26T14:11:08.522759Z,PRODUCT,Meadow,
1.0,Y Combinator,https://www.ycombinator.com/companies/level-frames,2026-08-26T14:11:08.523520Z,PRODUCT,Level Frames,
1.0,Y Combinator,https://www.ycombinator.com/companies/industrial-microbes,2026-08-26T14:11:08.524340Z,PRODUCT,Industrial Microbes,
1.0,Y Combinator,https://www.ycombinator.com/companies/giveffect,2026-08-26T14:11:08.525212Z,PRODUCT,Giveffect,
1.0,Y Combinator,https://www.ycombinator.com/companies/ebrandvalue,2026-08-26T14:11:08.526056Z,PRODUCT,Ebrandvalue,
1.0,Y Combinator,https://www.ycombinator.com/companies/quantierra,2026-08-26T14:11:08.526774Z,PRODUCT,Quantierra,
1.0,Y Combinator,https://www.ycombinator.com/companies/cleanly,2026-08-26T14:11:08.527485Z,PRODUCT,Cleanly,
1.0,Y Combinator,https://www.ycombinator.com/companies/resolve,2026-08-26T14:11:08.528483Z,PRODUCT,Resolve,
1.0,Y Combinator,https://www.ycombinator.com/companies/makrwatch,2026-08-26T14:11:08.529227Z,PRODUCT,Makrwatch,
1.0,Y Combinator,https://www.ycombinator.com/companies/teamnote,2026-08-26T14:11:08.529991Z,PRODUCT,Teamnote,
1.0,Y Combinator,https://www.ycombinator.com/companies/tempo,2026-08-26T14:11:08.530709Z,PRODUCT,Tempo,
1.0,Y Combinator,https://www.ycombinator.com/companies/sirum,2026-08-26T14:11:08.531526Z,PRODUCT,Sirum,
1.0,Y Combinator,https://www.ycombinator.com/companies/sails-co,2026-08-26T14:11:08.532256Z,PRODUCT,Sails,
1.0,Y Combinator,https://www.ycombinator.com/companies/readme,2026-08-26T14:11:08.533011Z,PRODUCT,Readme,
1.0,Y Combinator,https://www.ycombinator.com/companies/buildscience,2026-08-26T14:11:08.533971Z,PRODUCT,Buildscience,
1.0,Y Combinator,https://www.ycombinator.com/companies/platzi,2026-08-26T14:11:08.534949Z,PRODUCT,Platzi,
1.0,Y Combinator,https://www.ycombinator.com/companies/labdoor,2026-08-26T14:11:08.535861Z,PRODUCT,Labdoor,
1.0,Y Combinator,https://www.ycombinator.com/companies/givemetap,2026-08-26T14:11:08.536767Z,PRODUCT,Givemetap,
1.0,Y Combinator,https://www.ycombinator.com/companies/bankjoy,2026-08-26T14:11:08.537747Z,PRODUCT,Bankjoy,
1.0,Y Combinator,https://www.ycombinator.com/companies/zeitview,2026-08-26T14:11:08.538520Z,PRODUCT,Zeitview,
1.0,Y Combinator,https://www.ycombinator.com/companies/the-human-utility,2026-08-26T14:11:08.539289Z,PRODUCT,The Human Utility,
1.0,Y Combinator,https://www.ycombinator.com/companies/democracy-earth,2026-08-26T14:11:08.540046Z,PRODUCT,Democracy Earth,
1.0,Y Combinator,https://www.ycombinator.com/companies/onesignal,2026-08-26T14:11:08.540819Z,PRODUCT,Onesignal,
1.0,Y Combinator,https://www.ycombinator.com/companies/numerion-labs,2026-08-26T14:11:08.541564Z,PRODUCT,Numerion,
1.0,Y Combinator,https://www.ycombinator.com/companies/bright,2026-08-26T14:11:08.542426Z,PRODUCT,Bright,
1.0,Y Combinator,https://www.ycombinator.com/companies/magic,2026-08-26T14:11:08.543141Z,PRODUCT,Magic,
1.0,Y Combinator,https://www.ycombinator.com/companies/mezmo,2026-08-26T14:11:08.543875Z,PRODUCT,Mezmo,
1.0,Y Combinator,https://www.ycombinator.com/companies/akido-labs,2026-08-26T14:11:08.544647Z,PRODUCT,Akido,
1.0,Y Combinator,https://www.ycombinator.com/companies/qventus,2026-08-26T14:11:08.545398Z,PRODUCT,Qventus,
1.0,Y Combinator,https://www.ycombinator.com/companies/bayes-impact,2026-08-26T14:11:08.546189Z,PRODUCT,Bayes Impact,
1.0,Y Combinator,https://www.ycombinator.com/companies/helion-energy,2026-08-26T14:11:08.546973Z,PRODUCT,Helion Energy,
1.0,Y Combinator,https://www.ycombinator.com/companies/hackerrank,2026-08-26T14:11:08.547752Z,PRODUCT,Hackerrank,
1.0,Y Combinator,https://www.ycombinator.com/companies/front,2026-08-26T14:11:08.548648Z,PRODUCT,Front,
1.0,Y Combinator,https://www.ycombinator.com/companies/apollo,2026-08-26T14:11:08.549584Z,PRODUCT,Apollo,
1.0,Y Combinator,https://www.ycombinator.com/companies/roomstorm,2026-08-26T14:11:08.550597Z,PRODUCT,Roomstorm,
1.0,Y Combinator,https://www.ycombinator.com/companies/hive,2026-08-26T14:11:08.551532Z,PRODUCT,Hive,
1.0,Y Combinator,https://www.ycombinator.com/companies/spotangels,2026-08-26T14:11:08.552427Z,PRODUCT,Spotangels,
1.0,Y Combinator,https://www.ycombinator.com/companies/usergems,2026-08-26T14:11:08.553242Z,PRODUCT,Usergems,
1.0,Y Combinator,https://www.ycombinator.com/companies/sfox,2026-08-26T14:11:08.554148Z,PRODUCT,Sfox,
1.0,Y Combinator,https://www.ycombinator.com/companies/picnicai,2026-08-26T14:11:08.554989Z,PRODUCT,Picnicai,
1.0,Y Combinator,https://www.ycombinator.com/companies/permutive,2026-08-26T14:11:08.555762Z,PRODUCT,Permutive,
1.0,Y Combinator,https://www.ycombinator.com/companies/alchemy,2026-08-26T14:11:08.556489Z,PRODUCT,Alchemy,
1.0,Y Combinator,https://www.ycombinator.com/companies/mtailor,2026-08-26T14:11:08.557258Z,PRODUCT,Mtailor,
1.0,Y Combinator,https://www.ycombinator.com/companies/metricwire,2026-08-26T14:11:08.558006Z,PRODUCT,Metricwire,
1.0,Y Combinator,https://www.ycombinator.com/companies/protocol-labs,2026-08-26T14:11:08.558791Z,PRODUCT,Protocol,
1.0,Y Combinator,https://www.ycombinator.com/companies/greentoe,2026-08-26T14:11:08.559566Z,PRODUCT,Greentoe,
1.0,Y Combinator,https://www.ycombinator.com/companies/hyperpad,2026-08-26T14:11:08.560322Z,PRODUCT,Hyperpad,
1.0,Y Combinator,https://www.ycombinator.com/companies/flaviar,2026-08-26T14:11:08.561234Z,PRODUCT,Flaviar,
1.0,Y Combinator,https://www.ycombinator.com/companies/cleartax,2026-08-26T14:11:08.562088Z,PRODUCT,Clear,
1.0,Y Combinator,https://www.ycombinator.com/companies/backpack,2026-08-26T14:11:08.562932Z,PRODUCT,Backpack,
1.0,Y Combinator,https://www.ycombinator.com/companies/immunity-project,2026-08-26T14:11:08.563737Z,PRODUCT,Immunity Project,
1.0,Y Combinator,https://www.ycombinator.com/companies/dyspatch,2026-08-26T14:11:08.564696Z,PRODUCT,Dyspatch,
1.0,Y Combinator,https://www.ycombinator.com/companies/opencurriculum,2026-08-26T14:11:08.565495Z,PRODUCT,Opencurriculum,
1.0,Y Combinator,https://www.ycombinator.com/companies/mixerbox,2026-08-26T14:11:08.566237Z,PRODUCT,Mixerbox,
1.0,Y Combinator,https://www.ycombinator.com/companies/y-combinator,2026-08-26T14:11:08.567046Z,PRODUCT,Y Combinator,
1.0,Y Combinator,https://www.ycombinator.com/companies/gbatteries,2026-08-26T14:11:08.567805Z,PRODUCT,Gbatteries,
1.0,Y Combinator,https://www.ycombinator.com/companies/zinc,2026-08-26T14:11:08.568583Z,PRODUCT,Zinc,
1.0,Y Combinator,https://www.ycombinator.com/companies/zidisha,2026-08-26T14:11:08.569383Z,PRODUCT,Zidisha,
1.0,Y Combinator,https://www.ycombinator.com/companies/truevault,2026-08-26T14:11:08.570226Z,PRODUCT,Truevault,
1.0,Y Combinator,https://www.ycombinator.com/companies/guesty,2026-08-26T14:11:08.571200Z,PRODUCT,Guesty,
1.0,Y Combinator,https://www.ycombinator.com/companies/snapdocs,2026-08-26T14:11:08.572104Z,PRODUCT,Snapdocs,
1.0,Y Combinator,https://www.ycombinator.com/companies/medmonk,2026-08-26T14:11:08.573123Z,PRODUCT,Medmonk,
1.0,Y Combinator,https://www.ycombinator.com/companies/shoobs,2026-08-26T14:11:08.574004Z,PRODUCT,Shoobs,
1.0,Y Combinator,https://www.ycombinator.com/companies/pushbullet,2026-08-26T14:11:08.574889Z,PRODUCT,Pushbullet,
1.0,Y Combinator,https://www.ycombinator.com/companies/povio,2026-08-26T14:11:08.575784Z,PRODUCT,Povio,
1.0,Y Combinator,https://www.ycombinator.com/companies/piinpoint,2026-08-26T14:11:08.576610Z,PRODUCT,Piinpoint,
1.0,Y Combinator,https://www.ycombinator.com/companies/one-degree,2026-08-26T14:11:08.577609Z,PRODUCT,One Degree,
1.0,Y Combinator,https://www.ycombinator.com/companies/mbx,2026-08-26T14:11:08.578508Z,PRODUCT,Mbx,
1.0,Y Combinator,https://www.ycombinator.com/companies/emailio,2026-08-26T14:11:08.579503Z,PRODUCT,Emailio,
1.0,Y Combinator,https://www.ycombinator.com/companies/codenow,2026-08-26T14:11:08.580418Z,PRODUCT,Codenow,
1.0,Y Combinator,https://www.ycombinator.com/companies/codecombat,2026-08-26T14:11:08.581430Z,PRODUCT,Codecombat,
1.0,Y Combinator,https://www.ycombinator.com/companies/noora-health,2026-08-26T14:11:08.582367Z,PRODUCT,Noora Health,
1.0,Y Combinator,https://www.ycombinator.com/companies/cambly,2026-08-26T14:11:08.583240Z,PRODUCT,Cambly,
1.0,Y Combinator,https://www.ycombinator.com/companies/aptdeco,2026-08-26T14:11:08.584218Z,PRODUCT,Aptdeco,
1.0,Y Combinator,https://www.ycombinator.com/companies/caremessage,2026-08-26T14:11:08.585234Z,PRODUCT,Caremessage,
1.0,Y Combinator,https://www.ycombinator.com/companies/ambition,2026-08-26T14:11:08.586127Z,PRODUCT,Ambition,
1.0,Y Combinator,https://www.ycombinator.com/companies/airhelp,2026-08-26T14:11:08.586985Z,PRODUCT,Airhelp,
1.0,Y Combinator,https://www.ycombinator.com/companies/42,2026-08-26T14:11:08.587860Z,PRODUCT,42,
1.0,Y Combinator,https://www.ycombinator.com/companies/true-link,2026-08-26T14:11:08.588780Z,PRODUCT,True Link,
1.0,Y Combinator,https://www.ycombinator.com/companies/reebee,2026-08-26T14:11:08.589636Z,PRODUCT,Reebee,
1.0,Y Combinator,https://www.ycombinator.com/companies/lob,2026-08-26T14:11:08.590468Z,PRODUCT,Lob,
1.0,Y Combinator,https://www.ycombinator.com/companies/panorama-education,2026-08-26T14:11:08.591348Z,PRODUCT,Panorama Education,
1.0,Y Combinator,https://www.ycombinator.com/companies/cratejoy,2026-08-26T14:11:08.592331Z,PRODUCT,Cratejoy,
1.0,Y Combinator,https://www.ycombinator.com/companies/estimote-inc,2026-08-26T14:11:08.593190Z,PRODUCT,Estimote,
1.0,Y Combinator,https://www.ycombinator.com/companies/easypost,2026-08-26T14:11:08.594076Z,PRODUCT,Easypost,
1.0,Y Combinator,https://www.ycombinator.com/companies/asseta,2026-08-26T14:11:08.594961Z,PRODUCT,Asseta,
1.0,Y Combinator,https://www.ycombinator.com/companies/per-vices,2026-08-26T14:11:08.595882Z,PRODUCT,Per Vices,
1.0,Y Combinator,https://www.ycombinator.com/companies/7cups,2026-08-26T14:11:08.596814Z,PRODUCT,7Cups,
1.0,Y Combinator,https://www.ycombinator.com/companies/watsi,2026-08-26T14:11:08.597672Z,PRODUCT,Watsi,
1.0,Y Combinator,https://www.ycombinator.com/companies/goldbelly,2026-08-26T14:11:08.598472Z,PRODUCT,Goldbelly,
1.0,Y Combinator,https://www.ycombinator.com/companies/wevorce,2026-08-26T14:11:08.599314Z,PRODUCT,Wevorce,
1.0,Y Combinator,https://www.ycombinator.com/companies/wefunder,2026-08-26T14:11:08.600102Z,PRODUCT,Wefunder,
1.0,Y Combinator,https://www.ycombinator.com/companies/simplyinsured,2026-08-26T14:11:08.600875Z,PRODUCT,Simplyinsured,
1.0,Y Combinator,https://www.ycombinator.com/companies/circuithub,2026-08-26T14:11:08.601651Z,PRODUCT,Circuithub,
1.0,Y Combinator,https://www.ycombinator.com/companies/experiment,2026-08-26T14:11:08.602508Z,PRODUCT,Experiment,
1.0,Y Combinator,https://www.ycombinator.com/companies/radar,2026-08-26T14:11:08.603350Z,PRODUCT,Radar,
1.0,Y Combinator,https://www.ycombinator.com/companies/lollipuff,2026-08-26T14:11:08.604310Z,PRODUCT,Lollipuff,
1.0,Y Combinator,https://www.ycombinator.com/companies/strikingly,2026-08-26T14:11:08.605227Z,PRODUCT,Strikingly,
1.0,Y Combinator,https://www.ycombinator.com/companies/influxdata,2026-08-26T14:11:08.606045Z,PRODUCT,Influxdata,
1.0,Y Combinator,https://www.ycombinator.com/companies/etleap,2026-08-26T14:11:08.606824Z,PRODUCT,Etleap,
1.0,Y Combinator,https://www.ycombinator.com/companies/cheetah,2026-08-26T14:11:08.607695Z,PRODUCT,Cheetah,
1.0,Y Combinator,https://www.ycombinator.com/companies/lawdingo,2026-08-26T14:11:08.608550Z,PRODUCT,Lawdingo,
1.0,Y Combinator,https://www.ycombinator.com/companies/padlet,2026-08-26T14:11:08.609396Z,PRODUCT,Padlet,
1.0,Y Combinator,https://www.ycombinator.com/companies/buildzoom,2026-08-26T14:11:08.610199Z,PRODUCT,Buildzoom,
1.0,Y Combinator,https://www.ycombinator.com/companies/circuitlab,2026-08-26T14:11:08.611071Z,PRODUCT,Circuitlab,
1.0,Y Combinator,https://www.ycombinator.com/companies/styleup,2026-08-26T14:11:08.611927Z,PRODUCT,Styleup,
1.0,Y Combinator,https://www.ycombinator.com/companies/9gag,2026-08-26T14:11:08.612738Z,PRODUCT,9Gag,
1.0,Y Combinator,https://www.ycombinator.com/companies/svbtle,2026-08-26T14:11:08.613530Z,PRODUCT,Svbtle,
1.0,Y Combinator,https://www.ycombinator.com/companies/plivo,2026-08-26T14:11:08.614398Z,PRODUCT,Plivo,
1.0,Y Combinator,https://www.ycombinator.com/companies/double-robotics,2026-08-26T14:11:08.615275Z,PRODUCT,Double Robotics,
1.0,Y Combinator,https://www.ycombinator.com/companies/vastrm,2026-08-26T14:11:08.616108Z,PRODUCT,Vastrm,
1.0,Y Combinator,https://www.ycombinator.com/companies/flightfox,2026-08-26T14:11:08.616936Z,PRODUCT,Flightfox,
1.0,Y Combinator,https://www.ycombinator.com/companies/backerkit,2026-08-26T14:11:08.617784Z,PRODUCT,Backerkit,
1.0,Y Combinator,https://www.ycombinator.com/companies/submittable,2026-08-26T14:11:08.618634Z,PRODUCT,Submittable,
1.0,Y Combinator,https://www.ycombinator.com/companies/newsblur,2026-08-26T14:11:08.619404Z,PRODUCT,Newsblur,
1.0,Y Combinator,https://www.ycombinator.com/companies/octavewealth,2026-08-26T14:11:08.620164Z,PRODUCT,Octavewealth,
1.0,Y Combinator,https://www.ycombinator.com/companies/upwave,2026-08-26T14:11:08.621001Z,PRODUCT,Upwave,
1.0,Y Combinator,https://www.ycombinator.com/companies/eligible,2026-08-26T14:11:08.621864Z,PRODUCT,Eligible,
1.0,Y Combinator,https://www.ycombinator.com/companies/fundersclub,2026-08-26T14:11:08.622698Z,PRODUCT,Fundersclub,
1.0,Y Combinator,https://www.ycombinator.com/companies/zentail,2026-08-26T14:11:08.623582Z,PRODUCT,Zentail,
1.0,Y Combinator,https://www.ycombinator.com/companies/mattermost,2026-08-26T14:11:08.624395Z,PRODUCT,Mattermost,
1.0,Y Combinator,https://www.ycombinator.com/companies/healthsherpa,2026-08-26T14:11:08.625188Z,PRODUCT,Healthsherpa,
1.0,Y Combinator,https://www.ycombinator.com/companies/human-dx,2026-08-26T14:11:08.626015Z,PRODUCT,Human Dx,
1.0,Y Combinator,https://www.ycombinator.com/companies/mth-sense,2026-08-26T14:11:08.626899Z,PRODUCT,Mth Sense,
1.0,Y Combinator,https://www.ycombinator.com/companies/rainforest,2026-08-26T14:11:08.627786Z,PRODUCT,Rainforest,
1.0,Y Combinator,https://www.ycombinator.com/companies/redoubt-insurance,2026-08-26T14:11:08.628663Z,PRODUCT,Redoubt Insurance,
1.0,Y Combinator,https://www.ycombinator.com/companies/antimattr,2026-08-26T14:11:08.629508Z,PRODUCT,Antimattr,
1.0,Y Combinator,https://www.ycombinator.com/companies/covera,2026-08-26T14:11:08.630455Z,PRODUCT,Covera,
1.0,Y Combinator,https://www.ycombinator.com/companies/vorelios,2026-08-26T14:11:08.631403Z,PRODUCT,Vorelios,
1.0,Y Combinator,https://www.ycombinator.com/companies/hemlock,2026-08-26T14:11:08.632221Z,PRODUCT,Hemlock,
1.0,Y Combinator,https://www.ycombinator.com/companies/antropi-robotics,2026-08-26T14:11:08.633090Z,PRODUCT,Antropi Robotics,
1.0,Y Combinator,https://www.ycombinator.com/companies/lantern-ai,2026-08-26T14:11:08.633977Z,PRODUCT,Lantern,
1.0,Y Combinator,https://www.ycombinator.com/companies/useforward,2026-08-26T14:11:08.634976Z,PRODUCT,Forward,
1.0,Y Combinator,https://www.ycombinator.com/companies/capveon,2026-08-26T14:11:08.635898Z,PRODUCT,Capveon,
1.0,Y Combinator,https://www.ycombinator.com/companies/screenleap-inc,2026-08-26T14:11:08.636833Z,PRODUCT,Screenleap,
1.0,Y Combinator,https://www.ycombinator.com/companies/qokedas,2026-08-26T14:11:08.637737Z,PRODUCT,Qokedas,
1.0,Y Combinator,https://www.ycombinator.com/companies/veeza-ai,2026-08-26T14:11:08.638592Z,PRODUCT,Veeza,
1.0,Y Combinator,https://www.ycombinator.com/companies/buxfer,2026-08-26T14:11:08.639501Z,PRODUCT,Buxfer,
1.0,Y Combinator,https://www.ycombinator.com/companies/simulithic,2026-08-26T14:11:08.640417Z,PRODUCT,Simulithic,
1.0,Y Combinator,https://www.ycombinator.com/companies/sentient-os,2026-08-26T14:11:08.641403Z,PRODUCT,Sentient Os,
1.0,Y Combinator,https://www.ycombinator.com/companies/herdr,2026-08-26T14:11:08.642286Z,PRODUCT,Herdr,
1.0,Y Combinator,https://www.ycombinator.com/companies/lambda-robotics,2026-08-26T14:11:08.643193Z,PRODUCT,Lambda Robotics,
1.0,Y Combinator,https://www.ycombinator.com/companies/virtualmin,2026-08-26T14:11:08.644092Z,PRODUCT,Virtualmin,
1.0,Y Combinator,https://www.ycombinator.com/companies/opentag,2026-08-26T14:11:08.645142Z,PRODUCT,Opentag,
1.0,Y Combinator,https://www.ycombinator.com/companies/conifer,2026-08-26T14:11:08.645984Z,PRODUCT,Conifer,
1.0,Y Combinator,https://www.ycombinator.com/companies/simantic,2026-08-26T14:11:08.646811Z,PRODUCT,Simantic,
1.0,Y Combinator,https://www.ycombinator.com/companies/experiential-labs,2026-08-26T14:11:08.648070Z,PRODUCT,Experiential,
1.0,Y Combinator,https://www.ycombinator.com/companies/edviro,2026-08-26T14:11:08.649078Z,PRODUCT,Edviro,
1.0,Y Combinator,https://www.ycombinator.com/companies/lightfield,2026-08-26T14:11:08.650102Z,PRODUCT,Lightfield,
1.0,Y Combinator,https://www.ycombinator.com/companies/coarena,2026-08-26T14:11:08.651067Z,PRODUCT,Coarena,
1.0,Y Combinator,https://www.ycombinator.com/companies/caution,2026-08-26T14:11:08.652023Z,PRODUCT,Caution,
1.0,Y Combinator,https://www.ycombinator.com/companies/magma,2026-08-26T14:11:08.652915Z,PRODUCT,Magma,
1.0,Y Combinator,https://www.ycombinator.com/companies/atomarine,2026-08-26T14:11:08.653793Z,PRODUCT,Atomarine,
1.0,Y Combinator,https://www.ycombinator.com/companies/billow-ai-labs,2026-08-26T14:11:08.654684Z,PRODUCT,Billow,
1.0,Y Combinator,https://www.ycombinator.com/companies/hardware-intelligence,2026-08-26T14:11:08.655632Z,PRODUCT,Hardware Intelligence,
1.0,Y Combinator,https://www.ycombinator.com/companies/osseus,2026-08-26T14:11:08.656507Z,PRODUCT,Osseus,
1.0,Y Combinator,https://www.ycombinator.com/companies/allia-health,2026-08-26T14:11:08.657381Z,PRODUCT,Allia Health,
1.0,Y Combinator,https://www.ycombinator.com/companies/salem-robotics-inc,2026-08-26T14:11:08.658275Z,PRODUCT,Salem Robotics,
1.0,Y Combinator,https://www.ycombinator.com/companies/robocurve,2026-08-26T14:11:08.659069Z,PRODUCT,Robocurve,
1.0,Y Combinator,https://www.ycombinator.com/companies/hiloop,2026-08-26T14:11:08.660065Z,PRODUCT,Hiloop,
1.0,Y Combinator,https://www.ycombinator.com/companies/snap-poker,2026-08-26T14:11:08.660909Z,PRODUCT,Snap Poker,
1.0,Y Combinator,https://www.ycombinator.com/companies/dawn-industries,2026-08-26T14:11:08.661785Z,PRODUCT,Dawn Industries,
1.0,Y Combinator,https://www.ycombinator.com/companies/nex,2026-08-26T14:11:08.662654Z,PRODUCT,Nex,
1.0,Y Combinator,https://www.ycombinator.com/companies/onecli,2026-08-26T14:11:08.663517Z,PRODUCT,Onecli,
1.0,Y Combinator,https://www.ycombinator.com/companies/vernius-systems-inc,2026-08-26T14:11:08.664390Z,PRODUCT,Vernius,
1.0,Y Combinator,https://www.ycombinator.com/companies/wondering,2026-08-26T14:11:08.665287Z,PRODUCT,Wondering,
1.0,Y Combinator,https://www.ycombinator.com/companies/tracer,2026-08-26T14:11:08.666127Z,PRODUCT,Tracer,
1.0,Y Combinator,https://www.ycombinator.com/companies/amulet,2026-08-26T14:11:08.667044Z,PRODUCT,Amulet,
1.0,Y Combinator,https://www.ycombinator.com/companies/avoca-systems,2026-08-26T14:11:08.667897Z,PRODUCT,Avoca,
1.0,Y Combinator,https://www.ycombinator.com/companies/subvysion,2026-08-26T14:11:08.668709Z,PRODUCT,Subvysion,
1.0,Y Combinator,https://www.ycombinator.com/companies/ethos-space-resources,2026-08-26T14:11:08.669685Z,PRODUCT,Ethos Space Resources,
1.0,Y Combinator,https://www.ycombinator.com/companies/spaceflow-technologies-inc,2026-08-26T14:11:08.670630Z,PRODUCT,Spaceflow,
1.0,Y Combinator,https://www.ycombinator.com/companies/petrarch,2026-08-26T14:11:08.671518Z,PRODUCT,Petrarch,
1.0,Y Combinator,https://www.ycombinator.com/companies/locke,2026-08-26T14:11:08.672339Z,PRODUCT,Locke,
1.0,Y Combinator,https://www.ycombinator.com/companies/florin,2026-08-26T14:11:08.673438Z,PRODUCT,Florin,
1.0,Y Combinator,https://www.ycombinator.com/companies/earendil-robotics,2026-08-26T14:11:08.674577Z,PRODUCT,Earendil Robotics,
1.0,Y Combinator,https://www.ycombinator.com/companies/hebbian-robotics,2026-08-26T14:11:08.675650Z,PRODUCT,Hebbian Robotics,
1.0,Y Combinator,https://www.ycombinator.com/companies/princeps,2026-08-26T14:11:08.676620Z,PRODUCT,Princeps,
